SaleID,Date,ProductID,CustomerID,Region,Quantity,Price
2619,01-04-2025,P130,C1578,East,5,485.57
2620,02-01-2025,P148,C4213,North,3,476.4
2621,08-02-2025,P115,C0010,North,9,280.4
2622,05-10-2024,P142,C1583,East,7,424.49
2623,14-01-2025,P140,C0420,West,8,107.54
2624,02-12-2024,P144,C1787,North,1,168.66
2625,23-08-2025,P117,C4336,North,8,354.32
2626,05-06-2025,P130,C2008,West,6,486.24
2627,21-04-2025,P147,C3433,North,10,112.33
2628,15-03-2025,P105,C4345,South,3,59.45
2629,04-06-2025,P114,C0669,West,5,104.7
2630,13-05-2025,P125,C0518,South,1,119.99
2631,09-06-2025,P127,C2145,North,7,323.4
2632,05-12-2024,P128,C4152,South,6,460.88
2633,04-01-2025,P140,C4842,North,7,431.43
2634,14-07-2025,P128,C2244,North,4,116.3
2635,09-10-2024,P137,C0555,South,3,489.88
2636,06-06-2025,P109,C4372,South,7,412.27
2637,06-12-2024,P107,C1433,West,10,158.18
2638,15-04-2025,P138,C2131,East,3,471.33
2639,06-03-2025,P121,C1516,West,5,166.16
2640,11-08-2025,P144,C4262,East,4,410.65
2641,17-06-2025,P148,C3517,West,9,100.83
2642,01-09-2025,P108,C0610,East,4,149.35
2643,16-11-2024,P128,C2110,North,10,368.39
2644,10-03-2025,P102,C2626,West,8,88.33
2645,09-12-2024,P122,C2600,East,10,353.67
2646,13-09-2025,P145,C0458,West,3,401
2647,30-01-2025,P134,C3924,North,3,465.03
2648,25-08-2025,P137,C0803,South,1,370.96
2649,06-01-2025,P118,C3197,South,8,125.73
2650,26-09-2025,P127,C1463,West,7,376.18
2651,04-11-2024,P114,C1195,South,6,278.92
2652,30-04-2025,P105,C4385,North,3,330.12
2653,07-02-2025,P123,C4829,West,8,396.3
2654,05-08-2025,P147,C3731,South,10,423.76
2655,20-11-2024,P132,C4743,East,6,80.35
2656,05-02-2025,P142,C1197,East,8,171.24
2657,16-09-2025,P106,C0603,North,8,353.94
2658,22-08-2025,P126,C3736,North,4,369.72
2659,11-10-2024,P128,C1216,East,7,481.03
2660,14-05-2025,P130,C3532,North,2,122.14
2661,20-04-2025,P136,C2390,South,4,143.6
2662,04-06-2025,P101,C4449,North,6,229.07
2663,12-03-2025,P116,C0263,South,10,483.8
2664,02-09-2025,P141,C2071,South,9,259.85
2665,01-01-2025,P111,C0907,North,8,357.33
2666,30-07-2025,P134,C4299,South,2,127.29
2667,06-10-2024,P129,C1881,West,6,393.12
2668,28-08-2025,P119,C4463,East,3,132.75
2669,24-07-2025,P131,C1096,North,2,327.73
2670,06-09-2025,P102,C4509,East,3,295.15
2671,29-12-2024,P117,C0569,West,3,270.53
2672,24-12-2024,P145,C3522,South,7,196.81
2673,05-02-2025,P111,C2681,East,6,91.12
2674,19-05-2025,P146,C0160,North,6,448.25
2675,31-07-2025,P103,C4205,North,10,186.61
2676,14-03-2025,P135,C2097,South,3,243.17
2677,13-11-2024,P112,C1704,North,1,144.41
2678,06-02-2025,P101,C3702,South,3,158.28
2679,30-05-2025,P103,C1258,South,1,367.43
2680,18-12-2024,P113,C2226,South,5,138.87
2681,12-02-2025,P130,C2711,South,10,101.63
2682,03-12-2024,P128,C4696,South,9,63.56
2683,13-07-2025,P139,C0917,West,7,149.5
2684,23-08-2025,P128,C3493,West,9,262.06
2685,02-07-2025,P144,C2504,North,4,142.85
2686,11-08-2025,P101,C2083,East,5,459.45
2687,25-06-2025,P105,C0155,West,2,246.15
2688,12-01-2025,P117,C4754,West,1,63.78
2689,05-03-2025,P135,C2355,East,6,298.54
2690,29-05-2025,P107,C2697,North,8,233.25
2691,07-12-2024,P110,C4753,West,3,282.08
2692,18-10-2024,P138,C1062,East,2,103.56
2693,08-02-2025,P101,C2604,North,10,483.95
2694,03-01-2025,P127,C4696,West,2,378.86
2695,12-09-2025,P150,C1599,North,6,426.41
2696,22-11-2024,P146,C2715,East,3,364.16
2697,06-12-2024,P145,C1333,South,9,470.95
2698,19-02-2025,P121,C4123,South,8,341.56
2699,14-03-2025,P141,C2492,South,6,464.56
2700,18-11-2024,P148,C0470,East,8,497.78
2701,11-02-2025,P112,C2785,South,10,213.86
2702,23-01-2025,P150,C0873,North,2,461.59
2703,26-01-2025,P150,C1304,East,6,277.94
2704,07-04-2025,P128,C1488,West,8,366.86
2705,27-08-2025,P136,C4410,South,7,68.17
2706,03-04-2025,P106,C3647,East,9,314.4
2707,31-10-2024,P116,C0163,East,6,411.05
2708,21-09-2025,P135,C4158,North,10,261.9
2709,14-11-2024,P135,C3538,North,5,422.07
2710,24-04-2025,P109,C1459,South,6,480.78
2711,23-07-2025,P122,C2417,East,10,445.68
2712,16-04-2025,P103,C2671,East,10,233.04
2713,21-01-2025,P121,C3645,West,10,323.27
2714,10-12-2024,P106,C0877,South,8,495.25
2715,29-09-2024,P136,C1831,North,5,391.37
2716,02-07-2025,P130,C3373,South,8,443.32
2717,19-04-2025,P121,C0853,North,7,50.25
2718,07-09-2025,P137,C2922,West,1,409.1
2719,09-07-2025,P107,C2856,South,3,102.33
2720,29-09-2024,P114,C1651,West,9,317.8
2721,17-04-2025,P125,C0498,North,9,138.09
2722,19-01-2025,P130,C3545,North,3,352.23
2723,26-09-2024,P141,C4734,South,1,359.09
2724,14-01-2025,P132,C2301,West,2,383.21
2725,16-02-2025,P148,C2019,West,10,447.74
2726,13-09-2025,P139,C1038,West,2,335.03
2727,04-11-2024,P122,C3228,North,4,145.06
2728,13-02-2025,P144,C3980,East,3,281.01
2729,24-12-2024,P147,C4595,West,9,343.38
2730,26-08-2025,P135,C2116,South,10,260.34
2731,26-09-2024,P145,C1989,North,10,53.85
2732,30-06-2025,P101,C3853,South,8,314.32
2733,23-08-2025,P140,C4771,East,5,190.68
2734,01-07-2025,P144,C2070,East,5,99.64
2735,18-09-2025,P103,C3702,West,10,457.53
2736,05-12-2024,P111,C3491,South,7,338.11
2737,21-09-2025,P122,C2334,South,5,395.87
2738,04-09-2025,P123,C4654,North,7,63.95
2739,07-08-2025,P147,C2123,South,6,310.88
2740,16-11-2024,P133,C1715,East,10,383.35
2741,16-04-2025,P130,C4965,West,6,277.83
2742,16-02-2025,P121,C3691,South,8,198.44
2743,04-04-2025,P143,C4524,North,7,264.63
2744,16-01-2025,P120,C1787,East,1,269.96
2745,17-09-2025,P145,C1725,North,8,343.47
2746,30-08-2025,P107,C3818,West,7,92.26
2747,23-01-2025,P144,C1584,East,1,338.86
2748,01-07-2025,P101,C4030,South,7,312.74
2749,07-11-2024,P110,C1563,South,9,194.7
2750,06-04-2025,P101,C1936,South,7,311.74
2751,09-03-2025,P139,C2786,South,9,199.86
2752,01-07-2025,P150,C0355,South,4,89.15
2753,23-06-2025,P109,C3217,East,4,121.38
2754,11-10-2024,P116,C2569,East,2,178.13
2755,30-01-2025,P129,C1277,East,10,360.49
2756,27-02-2025,P113,C1145,South,4,170.53
2757,02-02-2025,P132,C0614,East,7,406.49
2758,04-02-2025,P122,C0274,South,6,191.28
2759,19-02-2025,P123,C3699,North,3,66.54
2760,05-11-2024,P127,C0931,West,5,83.14
2761,27-08-2025,P127,C2533,East,6,303.62
2762,01-06-2025,P131,C3209,North,3,98.5
2763,25-11-2024,P137,C2043,North,3,264.92
2764,05-09-2025,P147,C0117,West,6,63.35
2765,15-12-2024,P148,C3320,North,3,125.99
2766,27-06-2025,P110,C4433,South,1,214.1
2767,13-06-2025,P119,C2321,West,9,362.74
2768,03-02-2025,P116,C0036,East,6,216.37
2769,20-07-2025,P122,C4757,East,1,106.73
2770,31-05-2025,P127,C1739,East,7,52.98
2771,14-11-2024,P132,C3992,East,4,154.44
2772,09-12-2024,P109,C3999,West,4,309.45
2773,04-08-2025,P139,C0506,East,7,65.91
2774,12-08-2025,P134,C1458,South,7,304.5
2775,21-03-2025,P147,C1165,West,10,57.82
2776,28-10-2024,P144,C1506,South,1,303.91
2777,19-10-2024,P124,C2763,North,7,96.88
2778,17-12-2024,P150,C4961,North,7,339.49
2779,04-04-2025,P130,C0195,North,6,355.2
2780,19-03-2025,P112,C0317,North,4,312.81
2781,05-08-2025,P114,C2072,East,10,64.92
2782,30-05-2025,P128,C4909,West,3,460.56
2783,02-02-2025,P125,C1494,North,9,342.07
2784,16-05-2025,P144,C1947,South,10,380.61
2785,13-05-2025,P105,C4885,South,10,463.94
2786,28-05-2025,P142,C4993,South,2,51.1
2787,25-04-2025,P122,C1838,North,8,88.27
2788,20-11-2024,P112,C3424,North,1,453.97
2789,30-12-2024,P109,C1191,South,8,250.01
2790,09-09-2025,P118,C1490,West,1,192
2791,26-11-2024,P140,C4585,East,8,380.9
2792,20-03-2025,P135,C3645,South,9,470.09
2793,08-12-2024,P104,C3279,South,3,121.45
2794,10-09-2025,P143,C4248,North,2,491.38
2795,28-09-2024,P111,C3453,North,5,166.41
2796,04-12-2024,P146,C3434,East,9,310.82
2797,20-11-2024,P109,C2218,West,7,55.91
2798,10-07-2025,P137,C3416,North,7,448.75
2799,04-09-2025,P117,C3605,South,5,462.57
2800,25-04-2025,P122,C1450,East,8,147.88
2801,20-01-2025,P136,C3816,East,8,272.67
2802,08-08-2025,P135,C2138,North,8,51.62
2803,14-02-2025,P145,C4965,East,7,193.14
2804,15-01-2025,P130,C3754,North,7,88.88
2805,15-12-2024,P140,C4211,West,3,295.59
2806,20-11-2024,P110,C3268,North,10,111.35
2807,12-04-2025,P110,C3286,North,7,165.72
2808,01-10-2024,P129,C0220,North,6,138.14
2809,19-07-2025,P132,C0611,West,1,200.61
2810,16-11-2024,P147,C3259,North,4,83.42
2811,26-12-2024,P142,C3289,West,5,499.76
2812,10-02-2025,P137,C3013,North,3,259.8
2813,16-10-2024,P134,C1564,North,3,392.44
2814,28-09-2024,P117,C1094,East,4,492.34
2815,25-07-2025,P144,C2213,North,7,406.31
2816,26-02-2025,P106,C4726,North,10,300.37
2817,31-12-2024,P117,C4557,North,9,248
2818,25-10-2024,P145,C0971,West,1,361.46
2819,13-03-2025,P150,C3280,West,2,215.16
2820,14-10-2024,P103,C3929,West,2,376.04
2821,29-03-2025,P104,C3861,East,1,178.24
2822,24-04-2025,P115,C3479,East,8,318.7
2823,30-11-2024,P129,C1243,East,7,87.46
2824,16-03-2025,P104,C2684,North,2,65.74
2825,25-04-2025,P137,C0005,North,8,72.95
2826,22-09-2025,P107,C4067,East,1,376.93
2827,19-07-2025,P101,C3050,North,3,206.61
2828,15-04-2025,P119,C4632,West,3,358.73
2829,08-06-2025,P141,C1882,South,1,86.86
2830,07-06-2025,P144,C1411,West,6,457.01
2831,07-09-2025,P139,C3878,East,8,353.5
2832,11-10-2024,P142,C2735,South,10,240.02
2833,17-03-2025,P139,C3698,East,5,424.14
2834,05-05-2025,P111,C2839,South,7,348.4
2835,13-04-2025,P144,C2113,South,1,176.58
2836,23-06-2025,P126,C2329,North,6,400.35
2837,06-12-2024,P114,C3612,East,1,473.52
2838,29-11-2024,P144,C3002,North,4,157.26
2839,10-02-2025,P150,C1883,West,7,408.3
2840,01-02-2025,P126,C4698,West,7,290.11
2841,09-03-2025,P148,C3087,North,9,194.1
2842,26-02-2025,P132,C0725,West,5,319.42
2843,18-02-2025,P103,C2976,East,10,375.61
2844,30-11-2024,P134,C4171,North,5,172.79
2845,17-06-2025,P140,C0286,North,4,480.2
2846,19-04-2025,P122,C4124,West,3,177.46
2847,20-12-2024,P103,C2913,West,5,169.49
2848,22-06-2025,P102,C4628,West,4,132.2
2849,13-03-2025,P124,C1995,East,3,488.31
2850,18-11-2024,P148,C4843,North,2,455.61
2851,02-04-2025,P106,C0465,East,2,482.97
2852,01-07-2025,P117,C3362,West,9,324.36
2853,25-02-2025,P143,C2634,South,3,84.37
2854,31-05-2025,P123,C4726,West,2,275.04
2855,02-05-2025,P114,C0429,West,4,342.88
2856,31-07-2025,P145,C4358,North,1,448.14
2857,06-11-2024,P110,C3430,East,3,205.77
2858,02-12-2024,P132,C1100,North,6,433.2
2859,02-04-2025,P119,C4479,South,10,282.67
2860,20-09-2025,P131,C4490,North,10,113.41
2861,13-08-2025,P105,C2310,West,5,323.98
2862,30-09-2024,P135,C2295,West,5,223.97
2863,23-11-2024,P119,C1430,South,8,481.28
2864,30-11-2024,P131,C4487,East,8,494
2865,26-11-2024,P112,C0661,East,7,85.34
2866,12-12-2024,P112,C4089,East,9,71.34
2867,15-09-2025,P118,C2820,South,10,424.48
2868,05-09-2025,P112,C3472,West,7,328.85
2869,08-12-2024,P133,C4248,West,10,496.92
2870,04-03-2025,P134,C3777,West,6,181.94
2871,05-09-2025,P122,C4201,East,8,391.32
2872,02-12-2024,P105,C1931,East,1,102
2873,17-12-2024,P140,C1116,South,7,497.62
2874,22-02-2025,P101,C2690,West,3,362.92
2875,22-10-2024,P122,C0525,South,5,219.59
2876,16-12-2024,P116,C4227,North,2,118.94
2877,05-08-2025,P118,C4326,East,5,265.33
2878,02-01-2025,P116,C3457,East,7,103.47
2879,21-11-2024,P105,C2951,West,9,411.49
2880,20-04-2025,P109,C1084,South,1,484.74
2881,10-11-2024,P130,C0232,West,6,325.98
2882,14-08-2025,P134,C0248,East,4,95.96
2883,28-11-2024,P103,C1076,South,8,336.05
2884,05-08-2025,P120,C1977,South,1,145.93
2885,10-08-2025,P129,C1444,West,2,291.6
2886,09-12-2024,P141,C1327,East,5,255.46
2887,26-01-2025,P123,C3428,South,2,409.91
2888,29-08-2025,P107,C1066,North,4,294.62
2889,17-09-2025,P101,C4027,South,9,456.84
2890,22-02-2025,P135,C0390,West,7,84.91
2891,24-07-2025,P145,C2448,East,10,437.79
2892,25-06-2025,P122,C4208,West,7,154.24
2893,10-05-2025,P128,C2672,East,2,285.3
2894,21-05-2025,P102,C1354,South,6,112.78
2895,08-10-2024,P111,C4287,West,7,312.8
2896,22-08-2025,P121,C2233,West,10,465.05
2897,06-05-2025,P139,C4309,East,3,291.59
2898,18-01-2025,P111,C4364,East,8,447.54
2899,04-03-2025,P122,C1263,North,4,85.66
2900,04-01-2025,P115,C1373,West,2,406.7
2901,09-08-2025,P149,C1373,South,3,463.08
2902,01-05-2025,P114,C3544,West,9,246.42
2903,10-06-2025,P119,C1039,West,8,295.31
2904,30-06-2025,P109,C3502,East,3,262.04
2905,12-11-2024,P134,C3791,West,1,375.07
2906,27-10-2024,P110,C0052,West,8,302.47
2907,02-09-2025,P118,C3586,North,1,233.01
2908,15-08-2025,P143,C4399,South,4,169.68
2909,10-10-2024,P141,C2843,East,8,159.22
2910,29-06-2025,P128,C1422,South,3,436.45
2911,16-10-2024,P129,C4094,North,1,164.61
2912,09-12-2024,P114,C2783,East,10,261.42
2913,03-10-2024,P104,C1031,West,4,385.46
2914,17-02-2025,P143,C1037,South,9,204.98
2915,11-07-2025,P129,C0186,East,3,404.9
2916,21-03-2025,P103,C1249,East,6,201.99
2917,20-05-2025,P127,C4270,South,10,408.09
2918,28-08-2025,P130,C0317,East,2,96.8
2919,25-07-2025,P131,C4571,North,6,404.92
2920,29-07-2025,P127,C2339,West,8,154.78
2921,13-05-2025,P126,C2813,West,10,54.57
2922,21-06-2025,P118,C4219,East,7,274.76
2923,05-06-2025,P115,C1698,South,3,330.62
2924,20-03-2025,P105,C1336,East,9,321.03
2925,20-12-2024,P123,C4380,West,8,63.05
2926,15-10-2024,P143,C3468,South,4,354.83
2927,24-09-2025,P117,C2563,East,3,239.79
2928,01-09-2025,P103,C4000,West,1,336.28
2929,20-09-2025,P139,C2647,South,1,88.31
2930,02-09-2025,P146,C0387,South,4,309.16
2931,08-06-2025,P102,C0962,South,9,274.46
2932,17-02-2025,P149,C3080,South,9,150.73
2933,07-07-2025,P123,C3476,North,6,450.99
2934,03-07-2025,P136,C0621,North,9,353.15
2935,13-11-2024,P108,C2999,South,4,255.67
2936,06-12-2024,P113,C2672,West,8,59.53
2937,21-10-2024,P141,C3686,West,3,280.17
2938,19-12-2024,P130,C0581,East,7,214.62
2939,06-01-2025,P128,C3016,West,10,350.5
2940,02-05-2025,P119,C2896,West,6,305.76
2941,24-11-2024,P140,C4670,East,6,61.44
2942,05-03-2025,P122,C2656,South,7,110.3
2943,21-12-2024,P146,C0680,West,2,185.16
2944,03-06-2025,P124,C2345,North,9,150.92
2945,09-01-2025,P123,C1315,East,3,382.58
2946,08-11-2024,P143,C3007,South,1,474.08
2947,04-06-2025,P143,C4339,South,2,227.46
2948,31-03-2025,P121,C0789,North,10,333.12
2949,04-10-2024,P112,C0759,East,6,271.14
2950,07-05-2025,P146,C2424,East,3,77.02
2951,13-09-2025,P114,C0331,South,8,333.8
2952,12-04-2025,P149,C2147,West,4,61.57
2953,28-07-2025,P147,C4481,South,5,477.98
2954,07-10-2024,P113,C2969,South,3,375.57
2955,24-07-2025,P106,C1381,East,5,54.32
2956,17-06-2025,P145,C1417,South,7,155.1
2957,19-06-2025,P142,C0181,East,2,129.21
2958,04-11-2024,P146,C0726,North,6,373.29
2959,30-05-2025,P143,C1350,East,8,307.25
2960,07-10-2024,P138,C4655,North,1,177.04
2961,25-06-2025,P131,C4979,East,2,111.33
2962,21-09-2025,P142,C1939,South,6,186.12
2963,21-12-2024,P101,C0708,North,2,141.78
2964,03-10-2024,P120,C1911,East,9,369.52
2965,31-08-2025,P131,C0563,South,4,320.37
2966,16-09-2025,P144,C3543,South,8,242.38
2967,25-04-2025,P127,C0715,South,8,157.65
2968,16-01-2025,P109,C0951,North,3,61.66
2969,26-05-2025,P111,C0708,South,9,87.61
2970,28-05-2025,P115,C0324,North,5,316.43
2971,28-11-2024,P120,C4592,North,3,328.13
2972,27-01-2025,P139,C0416,North,10,220.93
2973,10-04-2025,P127,C2475,East,3,134.72
2974,08-10-2024,P137,C0883,North,9,119.34
2975,18-06-2025,P143,C1778,South,6,226.65
2976,12-05-2025,P136,C1695,North,8,481.6
2977,06-12-2024,P115,C3532,West,8,74.23
2978,10-10-2024,P120,C0567,West,2,55.11
2979,05-07-2025,P142,C1784,North,10,101.82
2980,15-09-2025,P133,C3926,East,1,194.48
2981,30-11-2024,P102,C0918,South,4,401.77
2982,20-02-2025,P102,C2040,East,5,316.6
2983,03-06-2025,P128,C0228,West,2,165.25
2984,31-01-2025,P134,C3890,West,6,76.11
2985,28-05-2025,P146,C4063,West,6,388.01
2986,30-12-2024,P110,C2934,West,3,151.74
2987,30-10-2024,P125,C1712,North,7,61.74
2988,25-07-2025,P113,C4076,North,2,343.55
2989,15-01-2025,P143,C0450,East,8,489.45
2990,28-07-2025,P102,C1540,West,4,77.19
2991,11-04-2025,P126,C3782,North,1,205.42
2992,03-01-2025,P139,C2302,West,10,438.2
2993,28-10-2024,P126,C3254,South,3,494.07
2994,30-09-2024,P116,C1788,West,1,63.18
2995,29-06-2025,P107,C2608,North,1,311
2996,23-03-2025,P105,C2248,North,9,239.39
2997,31-07-2025,P116,C1496,South,5,146.97
2998,05-05-2025,P102,C3328,East,9,400.24
2999,09-06-2025,P119,C2338,South,10,443.87
3000,09-10-2024,P111,C1994,West,6,319.9
3001,29-10-2024,P101,C4734,West,3,113.96
3002,02-07-2025,P121,C4438,South,6,297.68
3003,01-04-2025,P122,C2248,East,6,499.52
3004,12-08-2025,P108,C1734,North,10,479.67
3005,08-03-2025,P102,C1760,East,9,437.87
3006,13-08-2025,P150,C1927,West,8,294.2
3007,08-11-2024,P114,C4488,West,4,228.37
3008,29-10-2024,P137,C1578,South,4,289.35
3009,23-10-2024,P103,C2115,South,7,164.9
3010,14-03-2025,P124,C4251,East,7,239.49
3011,13-10-2024,P118,C4238,West,8,474.68
3012,06-09-2025,P118,C0805,West,4,270.99
3013,25-07-2025,P106,C1068,North,7,152.59
3014,04-05-2025,P130,C2728,East,3,308.79
3015,21-06-2025,P131,C3274,North,2,167.07
3016,22-06-2025,P133,C2474,North,9,96.55
3017,09-07-2025,P148,C2207,East,2,216.44
3018,07-08-2025,P112,C4457,North,5,370.1
3019,29-11-2024,P145,C3107,North,2,236.33
3020,07-08-2025,P125,C0969,North,5,224.02
3021,08-03-2025,P102,C1625,West,2,90.2
3022,09-08-2025,P139,C1364,West,1,402.21
3023,06-04-2025,P122,C2784,East,7,487.11
3024,21-11-2024,P117,C1438,West,9,486.4
3025,20-09-2025,P125,C4150,East,4,274.92
3026,05-01-2025,P106,C2187,North,4,180.53
3027,18-06-2025,P144,C2234,East,5,496.35
3028,01-06-2025,P137,C2902,West,7,62.9
3029,24-03-2025,P115,C0057,North,2,320.44
3030,22-01-2025,P127,C1128,South,8,398.95
3031,05-10-2024,P115,C4282,West,10,262.21
3032,10-10-2024,P118,C1030,North,8,384.69
3033,30-05-2025,P114,C3200,South,9,215.44
3034,14-01-2025,P104,C4759,East,8,59.66
3035,23-02-2025,P138,C1587,East,1,401.4
3036,07-10-2024,P139,C4699,North,7,357.34
3037,25-09-2025,P124,C0272,North,2,135.04
3038,06-08-2025,P145,C2127,North,4,173.79
3039,08-11-2024,P134,C2064,East,4,442.22
3040,22-07-2025,P131,C3797,North,1,360.96
3041,15-12-2024,P112,C3990,East,10,200.92
3042,27-09-2024,P146,C1017,East,3,317.26
3043,17-08-2025,P123,C2090,East,10,386.98
3044,28-03-2025,P128,C4720,East,5,112.18
3045,06-05-2025,P106,C3900,East,7,108.69
3046,03-09-2025,P122,C1381,North,1,100.51
3047,12-05-2025,P148,C0548,West,4,171.91
3048,03-10-2024,P130,C4752,East,6,313.28
3049,01-03-2025,P115,C2565,North,7,370.22
3050,23-09-2025,P136,C1868,South,7,175.32
3051,06-07-2025,P147,C4214,West,2,359.08
3052,18-04-2025,P144,C0379,North,2,250.23
3053,19-09-2025,P130,C4557,North,3,357.39
3054,26-01-2025,P140,C2326,East,8,232.27
3055,24-11-2024,P105,C1962,North,5,443.28
3056,10-05-2025,P150,C4639,East,9,176.83
3057,12-10-2024,P145,C2363,South,4,191.02
3058,07-12-2024,P123,C1227,South,4,267.53
3059,04-08-2025,P144,C4382,West,6,436.75
3060,05-02-2025,P143,C4030,North,4,71.73
3061,12-07-2025,P109,C3397,East,7,173.26
3062,16-12-2024,P130,C3870,North,2,203.74
3063,26-12-2024,P136,C1065,North,9,439.39
3064,17-07-2025,P130,C0308,East,2,469.56
3065,02-09-2025,P101,C3995,North,2,494.98
3066,02-03-2025,P108,C0624,East,7,166.01
3067,05-04-2025,P125,C0670,North,10,435.32
3068,12-10-2024,P116,C0495,West,6,410.11
3069,11-04-2025,P112,C2474,West,4,481.83
3070,22-08-2025,P150,C4229,East,3,158.53
3071,10-03-2025,P147,C3956,East,9,353.61
3072,29-07-2025,P147,C4060,West,1,75.43
3073,07-05-2025,P136,C4592,North,3,203.29
3074,23-08-2025,P112,C2739,North,3,88.95
3075,04-08-2025,P142,C4546,North,9,486.01
3076,12-10-2024,P149,C1360,West,8,307.29
3077,13-06-2025,P138,C0495,West,7,235.37
3078,10-05-2025,P102,C1216,West,6,459.75
3079,03-12-2024,P114,C4500,South,10,340.96
3080,05-02-2025,P124,C3764,North,7,188.35
3081,16-03-2025,P149,C4339,South,2,395.84
3082,07-03-2025,P101,C0114,South,8,54.33
3083,30-12-2024,P149,C4864,North,8,70.99
3084,05-07-2025,P116,C3993,North,9,334.18
3085,06-11-2024,P149,C3416,West,10,151.16
3086,10-12-2024,P103,C4086,North,10,483.76
3087,15-03-2025,P133,C1922,East,9,172.09
3088,15-11-2024,P110,C3566,West,5,293.37
3089,17-05-2025,P127,C1442,West,6,76.67
3090,22-12-2024,P131,C2347,East,6,227.74
3091,07-01-2025,P129,C1092,West,8,227.83
3092,22-06-2025,P144,C2263,North,10,279.42
3093,06-12-2024,P133,C0844,West,10,172.15
3094,10-11-2024,P131,C4731,East,1,436.6
3095,15-05-2025,P103,C1588,East,6,394.12
3096,03-01-2025,P149,C1222,North,3,246.86
3097,23-09-2025,P112,C3254,South,1,147.52
3098,07-02-2025,P148,C3187,East,6,127.32
3099,09-04-2025,P124,C3632,South,4,54.55
3100,12-07-2025,P146,C0271,West,5,399
3101,06-09-2025,P103,C3122,South,6,88.94
3102,16-09-2025,P133,C2809,South,3,172.29
3103,06-05-2025,P126,C3921,East,2,106.31
3104,16-03-2025,P146,C4571,South,8,392.03
3105,13-02-2025,P137,C4863,North,1,374.05
3106,27-06-2025,P123,C1720,West,7,320.22
3107,20-07-2025,P114,C1591,South,8,245.51
3108,03-08-2025,P114,C2113,South,3,289.76
3109,14-07-2025,P123,C3279,South,9,153.9
3110,29-06-2025,P109,C1795,West,3,133.81
3111,12-03-2025,P149,C4750,South,2,65.91
3112,27-11-2024,P115,C3863,North,1,294.45
3113,14-10-2024,P138,C2558,South,4,162.94
3114,10-02-2025,P103,C1675,West,1,170.19
3115,01-09-2025,P113,C1911,South,2,334.52
3116,30-08-2025,P135,C4216,South,9,176.42
3117,24-03-2025,P126,C0676,South,6,340.55
3118,21-04-2025,P136,C0104,East,8,148.6
3119,25-08-2025,P107,C4854,East,2,264.88
3120,07-11-2024,P127,C4681,West,9,57.45
3121,05-08-2025,P142,C3164,East,6,429.87
3122,15-07-2025,P123,C2517,East,3,93.14
3123,13-10-2024,P132,C4419,South,8,329.33
3124,16-06-2025,P111,C3565,East,1,195.44
3125,16-04-2025,P146,C1192,West,4,341.46
3126,29-07-2025,P139,C3512,East,10,141.88
3127,13-08-2025,P147,C1088,South,10,67.11
3128,19-12-2024,P139,C3743,West,9,438.13
3129,07-10-2024,P144,C1731,North,6,60.29
3130,27-03-2025,P111,C0775,East,10,420.92
3131,25-05-2025,P127,C2830,East,2,356.42
3132,06-07-2025,P147,C0245,South,6,55.26
3133,07-08-2025,P128,C3559,West,1,231.47
3134,30-06-2025,P130,C1829,East,8,237.9
3135,13-08-2025,P106,C2440,West,4,114.05
3136,20-09-2025,P138,C2936,North,1,154
3137,25-09-2025,P122,C1518,East,3,435.43
3138,28-12-2024,P125,C1384,South,2,196.36
3139,19-05-2025,P137,C3281,South,8,182.73
3140,23-09-2025,P137,C3397,South,10,321.67
3141,29-03-2025,P140,C2760,East,1,140.48
3142,17-11-2024,P137,C2850,East,5,236.64
3143,23-02-2025,P128,C3015,South,2,261.47
3144,25-07-2025,P133,C4019,South,1,74.11
3145,19-05-2025,P148,C0746,North,3,381.34
3146,03-07-2025,P130,C1672,West,7,149.65
3147,25-06-2025,P148,C1375,East,7,345.57
3148,08-12-2024,P130,C1679,South,3,476.18
3149,13-02-2025,P114,C2336,West,5,303.93
3150,24-11-2024,P139,C0536,West,7,52.29
3151,25-04-2025,P107,C4754,North,1,321.44
3152,03-09-2025,P120,C4496,West,7,374
3153,26-12-2024,P147,C0188,West,4,489.27
3154,18-05-2025,P148,C1264,West,5,186.89
3155,06-04-2025,P149,C3665,South,8,281.34
3156,22-02-2025,P140,C2975,East,2,267.95
3157,31-12-2024,P128,C0478,North,10,139.02
3158,07-09-2025,P107,C3399,East,6,337.33
3159,26-03-2025,P136,C0881,North,5,207.53
3160,25-11-2024,P132,C2023,East,7,245.9
3161,10-05-2025,P137,C2459,East,8,406.75
3162,13-03-2025,P145,C1916,West,9,446.98
3163,25-11-2024,P148,C2668,South,9,474.52
3164,20-05-2025,P102,C2718,West,7,205.15
3165,14-02-2025,P106,C4532,South,8,294.04
3166,29-12-2024,P120,C3682,West,2,317.04
3167,30-11-2024,P149,C4422,South,8,173.05
3168,07-05-2025,P117,C2907,North,10,418.74
3169,06-09-2025,P133,C2613,South,9,68.26
3170,18-02-2025,P111,C2650,North,3,157.88
3171,06-10-2024,P133,C4675,West,5,226.98
3172,06-10-2024,P139,C1355,East,4,184.18
3173,19-11-2024,P115,C2936,East,9,232.57
3174,25-02-2025,P122,C1449,North,3,419.11
3175,17-04-2025,P144,C2914,West,1,420.15
3176,23-07-2025,P133,C3702,North,1,284.5
3177,09-09-2025,P103,C1717,East,5,238.82
